trading_day,update_sec,update_msec,instrument_id,volume,turn_over,open_interest,last_price,bid_p1,bid_v1,ask_p1,ask_v1
20250701,09:30:14,000,IF2512,138,159593760,39971,3852.6,3852.6,1,3853.4,2
20250701,09:30:14,500,IF2507,489,572719560,65248,3903,3902.6,2,3903.2,8
20250701,09:30:14,500,IF2508,26,30338580,3663,3889.4,3888,2,3891.2,1
20250701,09:30:14,500,IF2509,678,790073040,135113,3882.8,3881.8,2,3882.4,1
20250701,09:30:14,500,IF2512,138,159593760,39971,3852.6,3852.2,1,3853.4,1
20250701,09:30:15,000,IF2507,490,573890340,65247,3902.6,3902.6,2,3903,9
20250701,09:30:15,000,IF2508,27,31505040,3663,3888.2,3888.2,1,3890.2,1
20250701,09:30:15,000,IF2509,696,811040160,135112,3883.8,3882,1,3884,2
20250701,09:30:15,000,IF2512,138,159593760,39971,3852.6,3851,1,3853,1
20250701,09:30:15,500,IF2507,506,592624200,65235,3903,3902.4,1,3902.8,4
20250701,09:30:15,500,IF2508,27,31505040,3663,3888.2,3888.4,3,3890,1
20250701,09:30:15,500,IF2509,702,818029740,135107,3882.4,3882.2,3,3883.2,1
20250701,09:30:15,500,IF2512,139,160749540,39970,3852.6,3852.4,2,3852.8,1
20250701,09:30:16,000,IF2507,513,600820080,65228,3902.8,3902.8,3,3903.2,1
20250701,09:30:16,000,IF2508,27,31505040,3663,3888.2,3888.4,2,3890,1
20250701,09:30:16,000,IF2509,708,825019140,135107,3883,3883.6,15,3883.8,13
20250701,09:30:16,000,IF2512,141,163061580,39968,3854,3851.8,1,3854,1
20250701,09:30:16,500,IF2507,517,605504100,65224,3903.8,3904,1,3904.6,4
20250701,09:30:16,500,IF2508,29,33838800,3662,3889.2,3889,1,3890.2,1
20250701,09:30:16,500,IF2509,728,848319480,135106,3882.6,3882.2,1,3882.6,2
20250701,09:30:16,500,IF2512,141,163061580,39968,3854,3852.8,1,3854,3
20250701,09:30:17,000,IF2507,531,621898140,65215,3902.8,3902.8,1,3903,1
20250701,09:30:17,000,IF2508,29,33838800,3662,3889.2,3890,1,3891,1
20250701,09:30:17,000,IF2509,743,865792320,135091,3883.4,3882.8,1,3883.4,1
20250701,09:30:17,000,IF2512,143,165373980,39966,3854,3853,1,3853.4,2
20250701,09:30:17,500,IF2507,540,632436240,65212,3903,3903.2,11,3904.2,1
20250701,09:30:17,500,IF2508,30,35005800,3661,3890,3888.4,1,3890.6,2
20250701,09:30:17,500,IF2509,757,882101220,135080,3883.6,3883.4,1,3883.6,3
20250701,09:30:17,500,IF2512,143,165373980,39966,3854,3852,1,3853.4,2
20250701,09:30:18,000,IF2507,546,639463140,65207,3903.8,3903.8,1,3904,1
20250701,09:30:18,000,IF2508,30,35005800,3661,3890,3889.4,1,3890.4,1
20250701,09:30:18,000,IF2509,765,891420480,135077,3882.8,3883,1,3883.4,1
20250701,09:30:18,000,IF2512,144,166530000,39966,3853.4,3853.8,7,3854.6,1
20250701,09:30:18,500,IF2507,550,644147340,65203,3903.4,3903.2,3,3903.6,1
20250701,09:30:18,500,IF2508,32,37339560,3659,3889.6,3889.6,1,3891,1
20250701,09:30:18,500,IF2509,774,901905840,135070,3883.4,3883.4,2,3883.8,3
20250701,09:30:18,500,IF2512,145,167686140,39965,3853.8,3852.4,2,3853.4,2
20250701,09:30:19,000,IF2507,557,652344900,65199,3903.6,3903.6,2,3904.2,1
20250701,09:30:19,000,IF2508,32,37339560,3659,3889.6,3889.6,1,3890.8,1
20250701,09:30:19,000,IF2509,785,914720820,135062,3883.4,3883,1,3883.4,4
20250701,09:30:19,000,IF2512,145,167686140,39965,3853.8,3852.6,1,3853.2,1
20250701,09:30:19,500,IF2507,561,657029160,65197,3903.6,3903.2,3,3903.6,1
20250701,09:30:19,500,IF2508,32,37339560,3659,3889.6,3889.8,1,3891.8,1
20250701,09:30:19,500,IF2509,794,925204680,135053,3882.6,3882.6,5,3883.4,5
20250701,09:30:19,500,IF2512,146,168841920,39965,3852.6,3852,1,3852.8,1
20250701,09:30:20,000,IF2507,567,664054620,65194,3902.6,3902.6,2,3903.2,1
20250701,09:30:20,000,IF2508,35,40840020,3656,3889.2,3889,5,3891.2,1
20250701,09:30:20,000,IF2509,824,960150300,135053,3883.2,3881.8,3,3882.2,1
20250701,09:30:20,000,IF2512,146,168841920,39965,3852.6,3851,3,3852.8,1
20250701,09:30:20,500,IF2507,570,667566960,65192,3902.6,3902.4,1,3902.8,1
20250701,09:30:20,500,IF2508,35,40840020,3656,3889.2,3888.4,1,3890.6,2
20250701,09:30:20,500,IF2509,829,965973840,135049,3882.6,3883.2,1,3883.4,3
20250701,09:30:20,500,IF2512,146,168841920,39965,3852.6,3851.2,2,3852.6,1
20250701,09:30:21,000,IF2507,573,671079780,65189,3903.6,3903.6,1,3904,2
20250701,09:30:21,000,IF2508,35,40840020,3656,3889.2,3889,1,3890.4,3
20250701,09:30:21,000,IF2509,840,978786780,135040,3883,3882.2,1,3882.6,1
20250701,09:30:21,000,IF2512,149,172309320,39962,3852.8,3851.4,3,3853.8,1
20250701,09:30:21,500,IF2507,589,689818860,65181,3904,3904.2,2,3904.6,3
20250701,09:30:21,500,IF2508,36,42007140,3655,3890.4,3889.2,1,3891,1
20250701,09:30:21,500,IF2509,853,993931080,135033,3883.2,3883,1,3883.2,3
20250701,09:30:21,500,IF2512,149,172309320,39962,3852.8,3851.6,2,3853.2,2
20250701,09:30:22,000,IF2507,593,694503540,65178,3903,3903.8,2,3904.2,1
20250701,09:30:22,000,IF2508,36,42007140,3655,3890.4,3889.4,4,3891,1
20250701,09:30:22,000,IF2509,864,1006746420,135024,3883.6,3883.8,3,3884,2
20250701,09:30:22,000,IF2512,154,178089360,39958,3853.6,3852,1,3853.8,1
20250701,09:30:22,500,IF2507,597,699188640,65174,3904.2,3904.4,1,3904.6,6
20250701,09:30:22,500,IF2508,36,42007140,3655,3890.4,3889.6,1,3890.8,1
20250701,09:30:22,500,IF2509,877,1021893780,135018,3884.2,3883.6,2,3884.2,1
20250701,09:30:22,500,IF2512,154,178089360,39958,3853.6,3853.2,1,3854.6,1
20250701,09:30:23,000,IF2507,602,705045420,65171,3904.6,3904,4,3904.4,6
20250701,09:30:23,000,IF2508,37,43174200,3654,3890.2,3890.2,1,3892.4,1
20250701,09:30:23,000,IF2509,885,1031215800,135016,3884.2,3883.6,2,3883.8,9
20250701,09:30:23,000,IF2512,154,178089360,39958,3853.6,3853.4,1,3854.6,1
20250701,09:30:23,500,IF2507,609,713243580,65166,3903.8,3903.2,1,3903.8,1
20250701,09:30:23,500,IF2508,38,44341260,3653,3890.2,3890,1,3891.8,1
20250701,09:30:23,500,IF2509,894,1041701220,135010,3883.4,3883.2,1,3883.6,6
20250701,09:30:23,500,IF2512,154,178089360,39958,3853.6,3852.4,1,3854.2,1
20250701,09:30:24,000,IF2507,619,724953660,65162,3903.6,3902.8,1,3903.6,1
20250701,09:30:24,000,IF2508,40,46675260,3652,3890,3888.6,1,3891,1
20250701,09:30:24,000,IF2509,898,1046360700,135008,3882.6,3882.6,1,3882.8,5
20250701,09:30:24,000,IF2512,156,180400860,39957,3852.4,3851.4,1,3853.4,1
20250701,09:30:24,500,IF2507,622,728466540,65160,3903.2,3902.8,1,3903.4,1
20250701,09:30:24,500,IF2508,41,47841900,3651,3888.8,3888,2,3890.8,1
20250701,09:30:24,500,IF2509,907,1056843060,135003,3882.4,3882,3,3882.6,5
20250701,09:30:24,500,IF2512,156,180400860,39957,3852.4,3851.6,1,3853.2,4
20250701,09:30:25,000,IF2507,623,729637380,65160,3902.8,3902.6,2,3903.4,3
20250701,09:30:25,000,IF2508,42,49008480,3650,3888.6,3888.2,2,3890.8,1
20250701,09:30:25,000,IF2509,911,1061501400,135003,3881.8,3881.8,2,3882.2,1
20250701,09:30:25,000,IF2512,156,180400860,39957,3852.4,3851.6,1,3853,3
20250701,09:30:25,500,IF2507,626,733149720,65158,3902.6,3902.4,1,3903,1
20250701,09:30:25,500,IF2508,42,49008480,3650,3888.6,3888.2,2,3890.4,2
20250701,09:30:25,500,IF2509,934,1088286900,135001,3881.6,3882.6,1,3882.8,5
20250701,09:30:25,500,IF2512,156,180400860,39957,3852.4,3851,4,3852.6,1
20250701,09:30:26,000,IF2507,634,742516140,65155,3903,3902.4,1,3903,1
20250701,09:30:26,000,IF2508,42,49008480,3650,3888.6,3888.4,1,3889.8,1
20250701,09:30:26,000,IF2509,935,1089451560,135001,3882.2,3881.6,1,3882,4
20250701,09:30:26,000,IF2512,156,180400860,39957,3852.4,3852,1,3852.4,1
20250701,09:30:26,500,IF2507,637,746028300,65155,3902.4,3902.2,1,3902.8,2
20250701,09:30:26,500,IF2508,42,49008480,3650,3888.6,3888.6,1,3890.2,1
20250701,09:30:26,500,IF2509,940,1095274380,134997,3882,3881.8,1,3882.4,6
20250701,09:30:26,500,IF2512,157,181556460,39958,3852,3851.2,1,3852,1
20250701,09:30:27,000,IF2507,643,753053400,65150,3903,3902.8,1,3903.4,1
20250701,09:30:27,000,IF2508,42,49008480,3650,3888.6,3888.2,2,3890,1
20250701,09:30:27,000,IF2509,950,1106921040,134990,3882,3882,4,3882.6,1
20250701,09:30:27,000,IF2512,160,185023380,39958,3852.4,3851.2,1,3852.6,1
20250701,09:30:27,500,IF2507,644,754224240,65151,3902.8,3902.4,2,3903,1
20250701,09:30:27,500,IF2508,42,49008480,3650,3888.6,3888.4,1,3889.8,2
20250701,09:30:27,500,IF2509,952,1109250600,134989,3882.6,3882.4,2,3882.8,2
20250701,09:30:27,500,IF2512,161,186179160,39957,3852.6,3852,1,3852.8,1
20250701,09:30:28,000,IF2507,646,756566040,65150,3903,3903,1,3903.4,1
20250701,09:30:28,000,IF2508,43,50175420,3649,3889.8,3888.6,2,3890.6,1
20250701,09:30:28,000,IF2509,956,1113910080,134986,3883,3882.8,2,3883.4,1
20250701,09:30:28,000,IF2512,162,187334940,39956,3852.6,3851.4,1,3853,1
20250701,09:30:28,500,IF2507,648,758907960,65149,3903.4,3903.2,1,3903.8,1
20250701,09:30:28,500,IF2508,44,51342180,3648,3889.2,3888.8,2,3891,1
20250701,09:30:28,500,IF2509,957,1115074980,134985,3883,3883,1,3883.6,1
20250701,09:30:28,500,IF2512,162,187334940,39956,3852.6,3851.8,1,3853,1
20250701,09:30:29,000,IF2507,652,763591320,65150,3902.6,3902.6,2,3903.6,1
20250701,09:30:29,000,IF2508,45,52508880,3648,3889,3889,1,3890.8,2
20250701,09:30:29,000,IF2509,966,1125558180,134980,3882.2,3882.2,1,3882.4,7
20250701,09:30:29,000,IF2512,162,187334940,39956,3852.6,3852,1,3853.6,1
20250701,09:30:29,500,IF2507,664,777640440,65144,3902.6,3902,1,3902.6,1
20250701,09:30:29,500,IF2508,46,53675520,3648,3888.8,3888.2,2,3890.6,2
20250701,09:30:29,500,IF2509,970,1130216640,134976,3882,3881,4,3881.4,1
20250701,09:30:29,500,IF2512,164,189645960,39954,3851.4,3851,3,3852.8,1
20250701,09:30:30,000,IF2507,668,782322960,65141,3901.8,3902,1,3902.4,2
20250701,09:30:30,000,IF2508,46,53675520,3648,3888.8,3886.4,1,3889,1
20250701,09:30:30,000,IF2509,983,1145352660,134972,3881.2,3880.6,8,3881.4,3
20250701,09:30:30,000,IF2512,164,189645960,39954,3851.4,3851,3,3852,4
20250701,09:30:30,500,IF2507,671,785834520,65142,3901.2,3901,42,3901.2,5
20250701,09:30:30,500,IF2508,46,53675520,3648,3888.8,3887.4,2,3888.2,2
20250701,09:30:30,500,IF2509,992,1155831780,134965,3881,3880.8,8,3881.2,9
20250701,09:30:30,500,IF2512,167,193111860,39952,3851,3850,9,3851.8,4
20250701,09:30:31,000,IF2507,681,797538900,65142,3901.6,3902,1,3902.2,3
20250701,09:30:31,000,IF2508,48,56008440,3646,3888.2,3887,1,3888.6,1
20250701,09:30:31,000,IF2509,1010,1176790140,134950,3881.2,3881,5,3881.8,2
20250701,09:30:31,000,IF2512,167,193111860,39952,3851,3850,9,3851.4,1
20250701,09:30:31,500,IF2507,690,808074600,65139,3901.8,3902,1,3902.2,1
20250701,09:30:31,500,IF2508,48,56008440,3646,3888.2,3887.4,1,3890.4,1
20250701,09:30:31,500,IF2509,1026,1195420620,134938,3881,3881,10,3881.6,2
20250701,09:30:31,500,IF2512,168,194267280,39952,3851.4,3850.8,1,3851.4,1
20250701,09:30:32,000,IF2507,694,812757180,65137,3902,3901.8,3,3902.4,1
20250701,09:30:32,000,IF2508,48,56008440,3646,3888.2,3887.6,1,3889.8,6
20250701,09:30:32,000,IF2509,1029,1198913700,134935,3881.6,3881.2,3,3881.6,1
20250701,09:30:32,000,IF2512,169,195422520,39951,3850.8,3851,1,3851.4,5
20250701,09:30:32,500,IF2507,695,813927900,65136,3902.4,3902.2,3,3902.6,2
20250701,09:30:32,500,IF2508,49,57174720,3645,3887.6,3888.6,2,3889.6,2
20250701,09:30:32,500,IF2509,1031,1201242600,134934,3881.4,3881.4,4,3881.6,1
20250701,09:30:32,500,IF2512,172,198888660,39950,3851,3850,9,3851.4,6
20250701,09:30:33,000,IF2507,697,816269220,65134,3902.2,3902.2,2,3902.6,5
20250701,09:30:33,000,IF2508,49,57174720,3645,3887.6,3888.6,2,3889.6,2
20250701,09:30:33,000,IF2509,1035,1205900520,134932,3881.6,3881.6,3,3882.4,7
20250701,09:30:33,000,IF2512,178,205821180,39950,3851.4,3850.2,2,3851.4,1
20250701,09:30:33,500,IF2507,700,819781440,65132,3902.6,3902.2,2,3902.6,3
20250701,09:30:33,500,IF2508,49,57174720,3645,3887.6,3888.6,2,3889.6,2
20250701,09:30:33,500,IF2509,1040,1211722920,134928,3881.6,3881.8,6,3882,2
20250701,09:30:33,500,IF2512,179,206976600,39950,3851.4,3850.4,1,3852.8,1
20250701,09:30:34,000,IF2507,700,819781440,65132,3902.6,3902.2,4,3902.6,3
20250701,09:30:34,000,IF2508,49,57174720,3645,3887.6,3888.6,2,3889.6,2
20250701,09:30:34,000,IF2509,1059,1233847440,134912,3881.4,3881,6,3881.4,8
20250701,09:30:34,000,IF2512,179,206976600,39950,3851.4,3850.6,1,3852.4,1
20250701,09:30:34,500,IF2507,701,820952160,65132,3902.4,3902.2,5,3902.4,1
20250701,09:30:34,500,IF2508,50,58341300,3644,3888.6,3888.6,1,3889.6,1
20250701,09:30:34,500,IF2509,1076,1253642940,134899,3881.4,3881.4,1,3882,2
20250701,09:30:34,500,IF2512,179,206976600,39950,3851.4,3850.6,1,3852.2,4
20250701,09:30:35,000,IF2507,709,830318040,65127,3902.4,3902.2,4,3902.8,1
20250701,09:30:35,000,IF2508,50,58341300,3644,3888.6,3888.6,1,3889,1
20250701,09:30:35,000,IF2509,1078,1255972020,134898,3881.8,3881.6,2,3882,2
20250701,09:30:35,000,IF2512,179,206976600,39950,3851.4,3850,9,3852.2,2
20250701,09:30:35,500,IF2507,711,832659600,65125,3902.8,3902.6,1,3903.8,1
20250701,09:30:35,500,IF2508,51,59507880,3643,3888.6,3886.4,2,3889.6,1
20250701,09:30:35,500,IF2509,1093,1273438740,134892,3881,3881,4,3882,2
20250701,09:30:35,500,IF2512,179,206976600,39950,3851.4,3850.8,1,3852.2,1
20250701,09:30:36,000,IF2507,712,833830380,65124,3902.6,3902.4,1,3903.2,4
20250701,09:30:36,000,IF2508,51,59507880,3643,3888.6,3887.8,3,3889,1
20250701,09:30:36,000,IF2509,1101,1282754520,134887,3881.4,3881.6,3,3881.8,4
20250701,09:30:36,000,IF2512,180,208131900,39949,3851,3850.4,3,3852.2,1
20250701,09:30:36,500,IF2507,715,837342420,65122,3902.2,3902.4,1,3902.6,1
20250701,09:30:36,500,IF2508,52,60674280,3642,3888,3887.8,3,3891,1
20250701,09:30:36,500,IF2509,1107,1289741340,134885,3881.2,3881.2,4,3881.6,4
20250701,09:30:36,500,IF2512,180,208131900,39949,3851,3851,1,3852,1
20250701,09:30:37,000,IF2507,721,844366680,65117,3902.4,3902.2,1,3902.6,1
20250701,09:30:37,000,IF2508,52,60674280,3642,3888,3887.8,3,3889.8,1
20250701,09:30:37,000,IF2509,1119,1303714860,134874,3882.4,3881,4,3882.4,6
20250701,09:30:37,000,IF2512,181,209287200,39949,3851,3850,9,3851.8,2
20250701,09:30:37,500,IF2507,723,846708180,65115,3902.6,3902.2,2,3903,1
20250701,09:30:37,500,IF2508,52,60674280,3642,3888,3887.8,3,3889.6,1
20250701,09:30:37,500,IF2509,1122,1307209020,134875,3882.4,3881.4,2,3882.2,11
20250701,09:30:37,500,IF2512,181,209287200,39949,3851,3850.2,1,3851.6,1
20250701,09:30:38,000,IF2507,724,847878900,65114,3902.4,3902.4,2,3903,1
20250701,09:30:38,000,IF2508,52,60674280,3642,3888,3888,3,3889.6,1
20250701,09:30:38,000,IF2509,1133,1320019860,134870,3882.4,3881.6,5,3882.4,6
20250701,09:30:38,000,IF2512,182,210442500,39949,3851,3850.4,2,3852.2,2
20250701,09:30:38,500,IF2507,725,849049800,65113,3903,3902.4,2,3903.6,4
20250701,09:30:38,500,IF2508,53,61841160,3641,3889.6,3888,4,3890.4,1
20250701,09:30:38,500,IF2509,1145,1333995900,134862,3881.8,3881.8,5,3883,1
20250701,09:30:38,500,IF2512,182,210442500,39949,3851,3850.6,2,3852,1
