trading_day,update_sec,update_msec,instrument_id,volume,turn_over,open_interest,last_price,bid_p1,bid_v1,ask_p1,ask_v1
20250711,09:30:05,000,IF2512,27,31955280,44241,3944.4,3943.2,1,3944.8,2
20250711,09:30:05,500,IF2507,267,320392320,60143,4000,4000,1,4001.2,6
20250711,09:30:05,500,IF2508,15,17929800,9141,3983.8,3984,2,3985.6,1
20250711,09:30:05,500,IF2509,301,359086680,144158,3975,3974.2,2,3975.4,4
20250711,09:30:05,500,IF2512,28,33138660,44240,3944.6,3943.4,2,3944.6,1
20250711,09:30:06,000,IF2507,275,329994360,60142,4001,4000.4,1,4001,3
20250711,09:30:06,000,IF2508,16,19125360,9141,3985.2,3982.4,1,3985.2,1
20250711,09:30:06,000,IF2509,318,379359780,144148,3975.4,3974.4,5,3975.4,1
20250711,09:30:06,000,IF2512,28,33138660,44240,3944.6,3943,2,3943.6,1
20250711,09:30:06,500,IF2507,279,334795140,60141,4000.6,4000.2,2,4000.4,1
20250711,09:30:06,500,IF2508,17,20320380,9140,3983.4,3983.4,1,3985.2,3
20250711,09:30:06,500,IF2509,326,388900560,144145,3975.4,3974.8,5,3975.4,2
20250711,09:30:06,500,IF2512,30,35504820,44238,3943.6,3943,2,3944.8,2
20250711,09:30:07,000,IF2507,287,344396220,60137,4000.6,4000.4,4,4001.2,4
20250711,09:30:07,000,IF2508,17,20320380,9140,3983.4,3983.4,1,3985,1
20250711,09:30:07,000,IF2509,335,399634140,144139,3975.4,3975.4,13,3976.4,8
20250711,09:30:07,000,IF2512,30,35504820,44238,3943.6,3943.6,1,3944.6,5
20250711,09:30:07,500,IF2507,297,356399160,60134,4001,4000.6,2,4001.2,1
20250711,09:30:07,500,IF2508,17,20320380,9140,3983.4,3983.8,1,3985.4,2
20250711,09:30:07,500,IF2509,346,412755300,144130,3976,3975.6,5,3976.4,6
20250711,09:30:07,500,IF2512,30,35504820,44238,3943.6,3943.4,1,3944.6,2
20250711,09:30:08,000,IF2507,307,368402640,60130,4000.8,4000.8,3,4001.2,2
20250711,09:30:08,000,IF2508,17,20320380,9140,3983.4,3984,3,3985.4,2
20250711,09:30:08,000,IF2509,351,418719480,144125,3976,3975.8,7,3976,23
20250711,09:30:08,000,IF2512,30,35504820,44238,3943.6,3943.6,6,3945,1
20250711,09:30:08,500,IF2507,312,374404440,60127,4001.2,4001.6,2,4002,2
20250711,09:30:08,500,IF2508,19,22711620,9139,3985.4,3984,3,3985.6,1
20250711,09:30:08,500,IF2509,381,454502700,144099,3976,3975.4,7,3976.2,2
20250711,09:30:08,500,IF2512,30,35504820,44238,3943.6,3943.8,1,3945,1
20250711,09:30:09,000,IF2507,326,391212120,60123,4002,4002,1,4002.4,1
20250711,09:30:09,000,IF2508,20,23907300,9138,3985.6,3984.4,1,3986.8,2
20250711,09:30:09,000,IF2509,387,461659560,144094,3976,3975.8,1,3976,1
20250711,09:30:09,000,IF2512,32,37871820,44236,3945,3943.8,1,3946.2,2
20250711,09:30:09,500,IF2507,333,399616320,60120,4002,4001.4,2,4002,1
20250711,09:30:09,500,IF2508,20,23907300,9138,3985.6,3984.8,2,3985.8,1
20250711,09:30:09,500,IF2509,400,477167340,144084,3976.2,3976.8,1,3977,8
20250711,09:30:09,500,IF2512,33,39055080,44235,3944.2,3944.2,1,3945.8,3
20250711,09:30:10,000,IF2507,339,406819680,60118,4001.6,4001.6,3,4002,2
20250711,09:30:10,000,IF2508,20,23907300,9138,3985.6,3984.6,2,3986.6,1
20250711,09:30:10,000,IF2509,415,495062520,144070,3976.6,3976,7,3976.8,1
20250711,09:30:10,000,IF2512,33,39055080,44235,3944.2,3944.4,1,3945.4,1
20250711,09:30:10,500,IF2507,343,411622080,60118,4002.2,4001.6,3,4002.4,1
20250711,09:30:10,500,IF2508,20,23907300,9138,3985.6,3984.6,2,3986.6,1
20250711,09:30:10,500,IF2509,419,499834080,144067,3976.2,3976.2,6,3976.6,1
20250711,09:30:10,500,IF2512,33,39055080,44235,3944.2,3944.8,1,3945.2,2
20250711,09:30:11,000,IF2507,351,421226640,60117,4002.4,4002.6,3,4003.6,2
20250711,09:30:11,000,IF2508,20,23907300,9138,3985.6,3985.2,2,3986.6,1
20250711,09:30:11,000,IF2509,422,503413020,144064,3976.6,3976.4,2,3976.8,2
20250711,09:30:11,000,IF2512,34,40238520,44234,3944.8,3944.6,1,3945.2,2
20250711,09:30:11,500,IF2507,356,427230480,60113,4002.6,4001.6,1,4002.8,2
20250711,09:30:11,500,IF2508,20,23907300,9138,3985.6,3985.4,4,3986.6,1
20250711,09:30:11,500,IF2509,425,506992140,144061,3976.8,3976.8,7,3977,5
20250711,09:30:11,500,IF2512,34,40238520,44234,3944.8,3944.8,2,3946,1
20250711,09:30:12,000,IF2507,358,429631860,60113,4002,4002,1,4002.6,2
20250711,09:30:12,000,IF2508,20,23907300,9138,3985.6,3985.4,2,3986.4,1
20250711,09:30:12,000,IF2509,440,524888580,144051,3977,3977,3,3977.2,4
20250711,09:30:12,000,IF2512,34,40238520,44234,3944.8,3945.2,3,3945.8,4
20250711,09:30:12,500,IF2507,366,439238400,60109,4002.6,4002.4,2,4002.8,1
20250711,09:30:12,500,IF2508,21,25102980,9137,3985.6,3985.6,1,3987.4,1
20250711,09:30:12,500,IF2509,447,533240640,144044,3977,3977,5,3977.4,2
20250711,09:30:12,500,IF2512,39,46155300,44231,3944.2,3943.6,3,3945.8,1
20250711,09:30:13,000,IF2507,371,445242540,60105,4003.2,4002.8,1,4003.2,2
20250711,09:30:13,000,IF2508,21,25102980,9137,3985.6,3985.8,1,3987.2,2
20250711,09:30:13,000,IF2509,449,535627080,144044,3977.4,3977,8,3977.4,1
20250711,09:30:13,000,IF2512,40,47339040,44230,3945.8,3945,1,3946.2,2
20250711,09:30:13,500,IF2507,374,448845300,60103,4002.8,4002.8,5,4003.2,3
20250711,09:30:13,500,IF2508,21,25102980,9137,3985.6,3986,1,3987.2,1
20250711,09:30:13,500,IF2509,464,553525860,144030,3977.6,3977.4,4,3977.8,1
20250711,09:30:13,500,IF2512,40,47339040,44230,3945.8,3945.2,2,3946.2,2
20250711,09:30:14,000,IF2507,390,468061200,60093,4003.2,4002.8,5,4003,1
20250711,09:30:14,000,IF2508,21,25102980,9137,3985.6,3986.2,1,3988.4,1
20250711,09:30:14,000,IF2509,477,569038740,144020,3977.6,3977.6,2,3977.8,1
20250711,09:30:14,000,IF2512,41,48522900,44229,3946.2,3945.2,2,3948,1
20250711,09:30:14,500,IF2507,394,472865040,60089,4003.2,4003.2,2,4004,1
20250711,09:30:14,500,IF2508,22,26298660,9136,3985.6,3986.4,2,3988,1
20250711,09:30:14,500,IF2509,484,577392240,144013,3977.8,3977.8,4,3978,13
20250711,09:30:14,500,IF2512,42,49706520,44229,3945.4,3945.4,6,3947,1
20250711,09:30:15,000,IF2507,403,483673860,60087,4002.8,4003.4,1,4003.8,1
20250711,09:30:15,000,IF2508,22,26298660,9136,3985.6,3986.6,1,3987.8,2
20250711,09:30:15,000,IF2509,507,604841340,143991,3978.2,3978.2,1,3979.2,3
20250711,09:30:15,000,IF2512,43,50890560,44229,3946.8,3945.6,2,3946.8,1
20250711,09:30:15,500,IF2507,409,490880280,60085,4003.6,4002.8,6,4003.4,1
20250711,09:30:15,500,IF2508,22,26298660,9136,3985.6,3986.8,2,3987.8,1
20250711,09:30:15,500,IF2509,513,612002520,143986,3978.4,3978.4,1,3979,2
20250711,09:30:15,500,IF2512,43,50890560,44229,3946.8,3945.8,5,3947,1
20250711,09:30:16,000,IF2507,420,504090900,60079,4003,4003,11,4003.8,3
20250711,09:30:16,000,IF2508,25,29886540,9135,3987.6,3986.4,1,3987.8,1
20250711,09:30:16,000,IF2509,520,620357400,143981,3978.4,3978.4,1,3979,4
20250711,09:30:16,000,IF2512,45,53258400,44229,3945.8,3945.8,3,3947.4,1
20250711,09:30:16,500,IF2507,428,513698760,60079,4003.2,4003,9,4003.8,2
20250711,09:30:16,500,IF2508,25,29886540,9135,3987.6,3986.6,1,3987.8,1
20250711,09:30:16,500,IF2509,530,632293800,143979,3979.2,3979.2,6,3979.6,6
20250711,09:30:16,500,IF2512,45,53258400,44229,3945.8,3946,2,3947.4,1
20250711,09:30:17,000,IF2507,430,516101040,60078,4003.8,4003.8,3,4004,2
20250711,09:30:17,000,IF2508,29,34671180,9131,3987,3986.6,1,3988.4,1
20250711,09:30:17,000,IF2509,542,646618620,143973,3979,3978,3,3979,1
20250711,09:30:17,000,IF2512,45,53258400,44229,3945.8,3947,1,3948,2
20250711,09:30:17,500,IF2507,436,523307820,60075,4003.8,4003.4,2,4004,3
20250711,09:30:17,500,IF2508,29,34671180,9131,3987,3986.8,2,3988.4,1
20250711,09:30:17,500,IF2509,546,651392880,143969,3978.2,3978.2,11,3978.8,1
20250711,09:30:17,500,IF2512,45,53258400,44229,3945.8,3947.4,1,3947.8,2
20250711,09:30:18,000,IF2507,439,526910880,60072,4003.4,4003.2,1,4004,3
20250711,09:30:18,000,IF2508,29,34671180,9131,3987,3987,1,3988.2,1
20250711,09:30:18,000,IF2509,551,657361020,143967,3978.8,3978.6,1,3978.8,1
20250711,09:30:18,000,IF2512,46,54442620,44229,3947.4,3946.2,3,3947.4,1
20250711,09:30:18,500,IF2507,448,537720780,60066,4004,4003,9,4003.8,1
20250711,09:30:18,500,IF2508,29,34671180,9131,3987,3986.4,1,3988.2,1
20250711,09:30:18,500,IF2509,561,669296280,143961,3978.6,3978,2,3978.6,2
20250711,09:30:18,500,IF2512,46,54442620,44229,3947.4,3946.2,1,3947.4,1
20250711,09:30:19,000,IF2507,451,541324200,60064,4003.8,4003.2,2,4003.8,4
20250711,09:30:19,000,IF2508,29,34671180,9131,3987,3986.6,1,3988,2
20250711,09:30:19,000,IF2509,572,682423200,143955,3977.8,3977.6,13,3978,4
20250711,09:30:19,000,IF2512,47,55626840,44229,3947.4,3946.2,1,3947,1
20250711,09:30:19,500,IF2507,467,560538840,60058,4003.2,4003.2,1,4003.6,5
20250711,09:30:19,500,IF2508,31,37063080,9130,3986.4,3985.4,2,3988,2
20250711,09:30:19,500,IF2509,593,707484720,143939,3977.8,3977.6,10,3978.2,2
20250711,09:30:19,500,IF2512,47,55626840,44229,3947.4,3946.2,1,3946.8,1
20250711,09:30:20,000,IF2507,472,566543340,60059,4003,4002.4,1,4003,3
20250711,09:30:20,000,IF2508,31,37063080,9130,3986.4,3985.8,3,3987.8,2
20250711,09:30:20,000,IF2509,599,714645240,143937,3978.4,3978.2,1,3978.4,2
20250711,09:30:20,000,IF2512,48,56810700,44228,3946.2,3945.6,2,3946.8,1
20250711,09:30:20,500,IF2507,492,590563140,60049,4003,4003,3,4003.2,1
20250711,09:30:20,500,IF2508,31,37063080,9130,3986.4,3986.2,2,3987.6,1
20250711,09:30:20,500,IF2509,608,725386260,143933,3978.2,3977.6,11,3978.4,2
20250711,09:30:20,500,IF2512,48,56810700,44228,3946.2,3945.6,2,3946.8,1
20250711,09:30:21,000,IF2507,503,603773940,60039,4004,4004,1,4004.2,1
20250711,09:30:21,000,IF2508,31,37063080,9130,3986.4,3986.4,2,3987.6,1
20250711,09:30:21,000,IF2509,623,743288340,143924,3977.8,3977.8,2,3978.2,1
20250711,09:30:21,000,IF2512,48,56810700,44228,3946.2,3945.8,2,3946.8,1
20250711,09:30:21,500,IF2507,506,607377540,60038,4004,4003.2,6,4003.6,1
20250711,09:30:21,500,IF2508,31,37063080,9130,3986.4,3986.8,3,3987.8,1
20250711,09:30:21,500,IF2509,637,759997080,143915,3978.6,3978,5,3979,2
20250711,09:30:21,500,IF2512,48,56810700,44228,3946.2,3946,2,3946.8,1
20250711,09:30:22,000,IF2507,510,612181380,60037,4003.2,4003.2,5,4003.6,5
20250711,09:30:22,000,IF2508,32,38259360,9129,3987.6,3986.4,2,3988.4,1
20250711,09:30:22,000,IF2509,642,765964560,143914,3978.8,3978.4,1,3978.8,9
20250711,09:30:22,000,IF2512,49,57994560,44227,3946.2,3946,2,3946.8,1
20250711,09:30:22,500,IF2507,523,627794580,60034,4003.6,4003.2,2,4003.8,1
20250711,09:30:22,500,IF2508,32,38259360,9129,3987.6,3986.4,2,3988.2,1
20250711,09:30:22,500,IF2509,647,771931860,143912,3978.2,3977.6,13,3978.2,1
20250711,09:30:22,500,IF2512,49,57994560,44227,3946.2,3945.8,1,3946.8,1
20250711,09:30:23,000,IF2507,531,637402860,60036,4003.6,4003,3,4003.6,3
20250711,09:30:23,000,IF2508,32,38259360,9129,3987.6,3986.4,1,3987.6,2
20250711,09:30:23,000,IF2509,657,783865680,143904,3977.6,3977.8,2,3978.4,2
20250711,09:30:23,000,IF2512,49,57994560,44227,3946.2,3945,2,3946.6,1
20250711,09:30:23,500,IF2507,538,645809700,60032,4003.6,4002.6,1,4003.6,2
20250711,09:30:23,500,IF2508,32,38259360,9129,3987.6,3985.4,2,3987.4,1
20250711,09:30:23,500,IF2509,658,785059140,143903,3978.2,3978,2,3978.4,2
20250711,09:30:23,500,IF2512,49,57994560,44227,3946.2,3945.4,4,3946.8,1
20250711,09:30:24,000,IF2507,543,651813900,60028,4002.8,4002.6,2,4003.4,2
20250711,09:30:24,000,IF2508,32,38259360,9129,3987.6,3986,1,3988,1
20250711,09:30:24,000,IF2509,660,787446120,143901,3978.2,3978,2,3978.2,1
20250711,09:30:24,000,IF2512,49,57994560,44227,3946.2,3945.6,1,3946.8,1
20250711,09:30:24,500,IF2507,544,653014860,60027,4003.2,4002.8,1,4003.2,7
20250711,09:30:24,500,IF2508,32,38259360,9129,3987.6,3986.2,1,3987.8,1
20250711,09:30:24,500,IF2509,666,794607120,143896,3978.2,3978.2,3,3978.8,3
20250711,09:30:24,500,IF2512,50,59178420,44228,3946.2,3945.6,1,3946.8,1
20250711,09:30:25,000,IF2507,551,661421280,60022,4002.8,4002.8,1,4003,3
20250711,09:30:25,000,IF2508,32,38259360,9129,3987.6,3986.4,2,3987.6,2
20250711,09:30:25,000,IF2509,667,795800580,143895,3978.2,3978.4,2,3978.6,1
20250711,09:30:25,000,IF2512,51,60362220,44227,3946,3945.6,1,3946.8,1
20250711,09:30:25,500,IF2507,553,663822900,60022,4002.6,4002.4,2,4003,4
20250711,09:30:25,500,IF2508,33,39455220,9128,3986.2,3986,1,3987.4,1
20250711,09:30:25,500,IF2509,676,806541960,143887,3978.2,3978.2,5,3978.4,2
20250711,09:30:25,500,IF2512,51,60362220,44227,3946,3945.6,1,3946.8,1
20250711,09:30:26,000,IF2507,558,669826980,60020,4003,4002.2,1,4003,1
20250711,09:30:26,000,IF2508,33,39455220,9128,3986.2,3985.4,2,3987.4,1
20250711,09:30:26,000,IF2509,685,817282860,143879,3978,3977.6,17,3978.2,3
20250711,09:30:26,000,IF2512,52,61546260,44227,3946.8,3945.6,1,3947.2,1
20250711,09:30:26,500,IF2507,561,673429680,60021,4003,4003,1,4003.2,2
20250711,09:30:26,500,IF2508,33,39455220,9128,3986.2,3985.6,2,3986.4,2
20250711,09:30:26,500,IF2509,687,819669660,143877,3978,3977.8,3,3978.2,3
20250711,09:30:26,500,IF2512,52,61546260,44227,3946.8,3945.6,1,3947,5
20250711,09:30:27,000,IF2507,562,674630580,60020,4003,4002,3,4002.8,2
20250711,09:30:27,000,IF2508,35,41847060,9128,3986.4,3985.8,3,3987.2,1
20250711,09:30:27,000,IF2509,696,830411040,143876,3978.4,3978.4,2,3978.8,3
20250711,09:30:27,000,IF2512,52,61546260,44227,3946.8,3945.6,1,3947,5
20250711,09:30:27,500,IF2507,563,675831300,60019,4002.4,4002.4,4,4003,2
20250711,09:30:27,500,IF2508,35,41847060,9128,3986.4,3985.4,3,3987,1
20250711,09:30:27,500,IF2509,702,837571980,143874,3978.2,3977.8,2,3978.2,1
20250711,09:30:27,500,IF2512,53,62730300,44228,3946.8,3945.6,1,3946.8,1
20250711,09:30:28,000,IF2507,570,684237780,60012,4002.8,4002.6,1,4003,6
20250711,09:30:28,000,IF2508,35,41847060,9128,3986.4,3986,1,3988,1
20250711,09:30:28,000,IF2509,714,851893620,143872,3978.2,3978,1,3978.2,2
20250711,09:30:28,000,IF2512,54,63914400,44228,3947,3946,1,3947.2,1
20250711,09:30:28,500,IF2507,573,687840420,60009,4003,4002.6,1,4003,7
20250711,09:30:28,500,IF2508,35,41847060,9128,3986.4,3986.2,1,3987.8,1
20250711,09:30:28,500,IF2509,718,856667460,143869,3978.2,3978,4,3978.8,1
20250711,09:30:28,500,IF2512,54,63914400,44228,3947,3946.2,1,3947.6,1
20250711,09:30:29,000,IF2507,580,696246720,60003,4003,4002.4,4,4003,5
20250711,09:30:29,000,IF2508,35,41847060,9128,3986.4,3986,1,3987.6,2
20250711,09:30:29,000,IF2509,719,857860920,143868,3978.2,3978.2,4,3978.4,1
20250711,09:30:29,000,IF2512,54,63914400,44228,3947,3946,1,3947.4,1
20250711,09:30:29,500,IF2507,583,699849120,60002,4002.6,4002.6,1,4003,6
20250711,09:30:29,500,IF2508,35,41847060,9128,3986.4,3986,1,3987.4,1
20250711,09:30:29,500,IF2509,721,860247900,143866,3978.4,3978.2,8,3978.6,1
20250711,09:30:29,500,IF2512,54,63914400,44228,3947,3946.6,1,3947.4,1
20250711,09:30:30,000,IF2507,584,701049900,60002,4002.6,4002.4,4,4003,6
20250711,09:30:30,000,IF2508,35,41847060,9128,3986.4,3986,1,3987.4,1
20250711,09:30:30,000,IF2509,727,867409080,143863,3978.8,3978.2,5,3979,7
20250711,09:30:30,000,IF2512,54,63914400,44228,3947,3946.6,1,3947.4,1
20250711,09:30:30,500,IF2507,586,703451640,60000,4002.8,4002.6,1,4003,5
20250711,09:30:30,500,IF2508,35,41847060,9128,3986.4,3986,1,3987.4,1
20250711,09:30:30,500,IF2509,731,872183220,143859,3978.4,3978.4,1,3978.6,1
20250711,09:30:30,500,IF2512,55,65098380,44227,3946.6,3946,1,3946.4,1
20250711,09:30:31,000,IF2507,592,710656920,59998,4002.8,4002.6,3,4002.8,1
20250711,09:30:31,000,IF2508,35,41847060,9128,3986.4,3985.4,3,3987.4,1
20250711,09:30:31,000,IF2509,735,876957180,143857,3978.4,3978.2,3,3978.4,3
20250711,09:30:31,000,IF2512,58,68650320,44226,3947.4,3946,1,3946.4,1
20250711,09:30:31,500,IF2507,596,715460280,59996,4003,4002.6,2,4003.8,3
20250711,09:30:31,500,IF2508,35,41847060,9128,3986.4,3985.6,3,3987.4,1
20250711,09:30:31,500,IF2509,742,885311400,143854,3978.2,3978.2,2,3978.4,9
20250711,09:30:31,500,IF2512,59,69834240,44226,3946.4,3947.4,1,3947.6,2
20250711,09:30:32,000,IF2507,597,716661060,59996,4002.6,4002.8,3,4003.6,5
20250711,09:30:32,000,IF2508,35,41847060,9128,3986.4,3985.8,1,3987.4,1
20250711,09:30:32,000,IF2509,750,894859380,143850,3978.4,3978.2,1,3978.4,5
20250711,09:30:32,000,IF2512,61,72202680,44225,3947.4,3946.4,1,3947.4,5
20250711,09:30:32,500,IF2507,598,717861840,59996,4002.6,4002.8,3,4003.4,1
20250711,09:30:32,500,IF2508,36,43043280,9127,3987.4,3986,2,3988,2
20250711,09:30:32,500,IF2509,756,902020500,143846,3978.4,3978.2,5,3978.8,10
20250711,09:30:32,500,IF2512,63,74571120,44224,3947.4,3946.4,1,3947.4,5
20250711,09:30:33,000,IF2507,600,720263520,59995,4002.8,4002.8,2,4003.4,1
20250711,09:30:33,000,IF2508,36,43043280,9127,3987.4,3986.2,1,3987.8,1
20250711,09:30:33,000,IF2509,756,902020500,143846,3978.4,3978.4,4,3978.8,10
20250711,09:30:33,000,IF2512,64,75755040,44224,3946.4,3945.6,1,3947.4,1
20250711,09:30:33,500,IF2507,602,722665320,59993,4002.8,4002.8,1,4003.2,1
20250711,09:30:33,500,IF2508,36,43043280,9127,3987.4,3986.2,2,3987.8,1
20250711,09:30:33,500,IF2509,768,916342260,143835,3978.2,3977.6,18,3978.2,4
20250711,09:30:33,500,IF2512,64,75755040,44224,3946.4,3946.4,1,3947.2,1
20250711,09:30:34,000,IF2507,603,723866280,59993,4003.2,4002.8,1,4003.4,2
20250711,09:30:34,000,IF2508,36,43043280,9127,3987.4,3986.4,1,3987.8,1
20250711,09:30:34,000,IF2509,776,925890000,143829,3978,3977.8,2,3978.4,3
20250711,09:30:34,000,IF2512,64,75755040,44224,3946.4,3946.4,1,3947.2,2
20250711,09:30:34,500,IF2507,604,725067120,59992,4002.8,4002.6,1,4003.4,2
20250711,09:30:34,500,IF2508,36,43043280,9127,3987.4,3986.6,1,3987.6,1
20250711,09:30:34,500,IF2509,779,929470500,143827,3978.4,3978,1,3978.4,1
20250711,09:30:34,500,IF2512,64,75755040,44224,3946.4,3946.4,1,3947.2,2
20250711,09:30:35,000,IF2507,604,725067120,59992,4002.8,4002.6,1,4002.8,3
20250711,09:30:35,000,IF2508,37,44239500,9126,3987.4,3986.6,1,3988,2
20250711,09:30:35,000,IF2509,785,936631620,143828,3978.4,3978.2,1,3978.4,4
20250711,09:30:35,000,IF2512,64,75755040,44224,3946.4,3946.4,1,3947.2,2
20250711,09:30:35,500,IF2507,609,731071320,59988,4002.8,4002.6,1,4003.4,2
20250711,09:30:35,500,IF2508,38,45435720,9126,3987.4,3987.4,1,3987.8,1
20250711,09:30:35,500,IF2509,792,944986020,143829,3978.2,3978.4,1,3978.8,7
20250711,09:30:35,500,IF2512,64,75755040,44224,3946.4,3946.4,1,3947,1
20250711,09:30:36,000,IF2507,609,731071320,59988,4002.8,4002.6,2,4003,1
20250711,09:30:36,000,IF2508,40,47828220,9125,3987.6,3986.6,1,3987.8,1
20250711,09:30:36,000,IF2509,806,961696800,143815,3979,3978.4,1,3979,5
20250711,09:30:36,000,IF2512,64,75755040,44224,3946.4,3946.4,3,3947.2,1
20250711,09:30:36,500,IF2507,612,734674140,59985,4003.2,4003,1,4003.4,2
20250711,09:30:36,500,IF2508,40,47828220,9125,3987.6,3986.6,1,3987.4,1
20250711,09:30:36,500,IF2509,807,962890500,143814,3979,3978.6,1,3979,6
20250711,09:30:36,500,IF2512,65,76938960,44223,3946.4,3946.4,2,3947.2,1
20250711,09:30:37,000,IF2507,615,738277200,59985,4003.4,4003.2,2,4003.4,1
20250711,09:30:37,000,IF2508,41,49024440,9124,3987.4,3986.6,2,3988,1
20250711,09:30:37,000,IF2509,811,967665300,143812,3979,3978.6,1,3978.8,1
20250711,09:30:37,000,IF2512,65,76938960,44223,3946.4,3946.4,2,3947.2,1
20250711,09:30:37,500,IF2507,616,739478220,59986,4003.4,4003.4,1,4003.8,3
20250711,09:30:37,500,IF2508,41,49024440,9124,3987.4,3986.8,2,3988,1
20250711,09:30:37,500,IF2509,816,973633680,143810,3978.8,3978.8,3,3979.2,4
20250711,09:30:37,500,IF2512,67,79307340,44222,3947.4,3946.6,3,3947.6,2
20250711,09:30:38,000,IF2507,624,749087460,59980,4004,4003.6,4,4004.2,2
20250711,09:30:38,000,IF2508,41,49024440,9124,3987.4,3986.8,2,3988.4,1
20250711,09:30:38,000,IF2509,822,980796240,143806,3979.2,3979.2,3,3979.6,8
20250711,09:30:38,000,IF2512,68,80491620,44221,3947.6,3946.8,2,3947.6,1
20250711,09:30:38,500,IF2507,629,755093400,59975,4003.8,4004.2,1,4004.6,3
20250711,09:30:38,500,IF2508,42,50220540,9123,3987,3986.8,2,3988.4,1
20250711,09:30:38,500,IF2509,830,990347220,143798,3979.4,3979.6,3,3979.8,3
20250711,09:30:38,500,IF2512,70,82860180,44219,3947.6,3947,2,3948,2
20250711,09:30:39,000,IF2507,630,756294540,59974,4003.8,4004.2,1,4004.4,1
20250711,09:30:39,000,IF2508,43,51417060,9122,3988.4,3987,3,3989.8,2
